sep=	
1784681703476.97998047	942.231941
1784681703481.97998047	907.737383
1784681703486.97998047	879.517161
1784681703491.97998047	895.384206
1784681703496.97998047	882.402152
1784681703501.97998047	897.453491
1784681703506.97998047	896.985114
1784681703511.97998047	875.219579
1784681703516.97998047	884.153119
1784681703521.97998047	911.315726
1784681703526.97998047	944.085704
1784681703531.97998047	939.378914
1784681703536.97998047	911.741020
1784681703541.97998047	947.224198
1784681703546.97998047	935.902776
1784681703551.97998047	948.537960
1784681703556.97998047	952.609211
1784681703561.97998047	1002.849915
1784681703566.97998047	930.433587
1784681703571.97998047	957.644077
1784681703576.97998047	920.048572
1784681703581.97998047	965.873691
1784681703586.97998047	972.738692
1784681703591.97998047	974.669950
1784681703596.97998047	900.371604
1784681703601.97998047	938.390453
1784681703606.97998047	951.409801
1784681703611.97998047	898.849582
1784681703616.97998047	888.717354
1784681703621.97998047	876.395033
1784681703626.97998047	867.047069
1784681703631.97998047	854.274490
1784681703636.97998047	847.330514
1784681703641.97998047	798.044615
1784681703646.97998047	782.059757
1784681703651.97998047	805.516273
1784681703656.97998047	741.703613
1784681703661.97998047	714.161624
1784681703666.97998047	661.115249
1784681703671.97998047	666.157968
1784681703676.97998047	640.687170
1784681703681.97998047	625.085728
1784681703686.97998047	595.479073
1784681703691.97998047	576.723818
1784681703696.97998047	561.606404
1784681703701.97998047	559.669438
1784681703706.97998047	581.909171
1784681703711.97998047	569.021530
1784681703716.97998047	537.477470
1784681703721.97998047	510.955299
1784681703726.97998047	531.329238
1784681703731.97998047	546.328129
1784681703736.97998047	568.669729
1784681703741.97998047	568.415637
1784681703746.97998047	640.904088
1784681703751.97998047	618.502191
1784681703756.97998047	626.929849
1784681703761.97998047	679.705634
1784681703766.97998047	697.750395
1784681703771.97998047	760.224807
1784681703776.97998047	804.815052
1784681703781.97998047	853.941750
1784681703786.97998047	864.548571
1784681703791.97998047	954.817974
1784681703796.97998047	1013.062189
1784681703801.97998047	1037.658314
1784681703806.97998047	1146.919132
1784681703811.97998047	1207.439220
1784681703816.97998047	1303.598650
1784681703821.97998047	1328.179230
1784681703826.97998047	1394.680294
1784681703831.97998047	1465.306594
1784681703836.97998047	1534.992692
1784681703841.97998047	1567.108245
1784681703846.97998047	1641.061038
1784681703851.97998047	1742.937837
1784681703856.97998047	1802.153674
1784681703861.97998047	1883.130851
1784681703866.97998047	1906.754515
1784681703871.97998047	1984.351073
1784681703876.97998047	2055.785290
1784681703881.97998047	2158.928449
1784681703886.97998047	2176.311490
1784681703891.97998047	2238.847497
1784681703896.97998047	2310.297354
1784681703901.97998047	2353.258664
1784681703906.97998047	2410.676373
1784681703911.97998047	2498.796627
1784681703916.97998047	2471.978587
1784681703921.97998047	2526.901705
1784681703926.97998047	2557.940236
1784681703931.97998047	2630.490759
1784681703936.97998047	2613.522176
1784681703941.97998047	2652.657192
1784681703946.97998047	2692.179539
1784681703951.97998047	2674.201523
1784681703956.97998047	2744.272566
1784681703961.97998047	2737.411282
1784681703966.97998047	2712.151648
1784681703971.97998047	2749.569004
1784681703976.97998047	2740.249919
1784681703981.97998047	2752.115342
1784681703986.97998047	2742.783658
1784681703991.97998047	2762.226053
1784681703996.97998047	2707.628389
1784681704001.97998047	2715.734875
1784681704006.97998047	2710.539390
1784681704011.97998047	2682.835448
1784681704016.97998047	2667.161016
1784681704021.97998047	2670.872534
1784681704026.97998047	2650.001032
1784681704031.97998047	2581.281462
1784681704036.97998047	2630.979914
1784681704041.97998047	2591.398492
1784681704046.97998047	2609.352559
1784681704051.97998047	2547.794150
1784681704056.97998047	2496.694145
1784681704061.97998047	2531.646084
1784681704066.97998047	2500.967196
1784681704071.97998047	2387.168327
1784681704076.97998047	2386.773910
1784681704081.97998047	2337.685692
1784681704086.97998047	2308.873128
1784681704091.97998047	2271.648795
1784681704096.97998047	2202.614283
1784681704101.97998047	2193.156096
1784681704106.97998047	2180.914065
1784681704111.97998047	2100.086989
1784681704116.97998047	2056.574558
1784681704121.97998047	2043.371629
1784681704126.97998047	1988.125077
1784681704131.97998047	1891.230431
1784681704136.97998047	1882.206654
1784681704141.97998047	1863.648915
1784681704146.97998047	1811.457752
1784681704151.97998047	1743.890730
1784681704156.97998047	1702.162548
1784681704161.97998047	1616.102127
1784681704166.97998047	1598.558358
1784681704171.97998047	1526.355284
1784681704176.97998047	1489.711763
1784681704181.97998047	1471.719905
1784681704186.97998047	1385.283329
1784681704191.97998047	1369.420025
1784681704196.97998047	1329.923253
1784681704201.97998047	1281.107790
1784681704206.97998047	1276.642061
1784681704211.97998047	1181.626147
1784681704216.97998047	1177.897527
1784681704221.97998047	1129.654983
1784681704226.97998047	1093.949487
1784681704231.97998047	1078.356963
1784681704236.97998047	1020.839316
1784681704241.97998047	989.483168
1784681704246.97998047	982.751196
1784681704251.97998047	1006.980083
1784681704256.97998047	954.791458
1784681704261.97998047	944.454080
1784681704266.97998047	920.565614
1784681704271.97998047	922.646329
1784681704276.97998047	885.341548
1784681704281.97998047	920.844261
1784681704286.97998047	904.751064
1784681704291.97998047	874.227720
1784681704296.97998047	890.527838
1784681704301.97998047	904.458606
1784681704306.97998047	903.417411
1784681704311.97998047	925.275542
1784681704316.97998047	887.791295
1784681704321.97998047	927.616362
1784681704326.97998047	931.877553
1784681704331.97998047	914.138407
1784681704336.97998047	904.276301
1784681704341.97998047	908.361957
1784681704346.97998047	945.375640
1784681704351.97998047	940.385523
1784681704356.97998047	982.288376
1784681704361.97998047	961.425789
1784681704366.97998047	946.241331
1784681704371.97998047	934.905071
1784681704376.97998047	944.138080
1784681704381.97998047	961.524533
1784681704386.97998047	942.936732
1784681704391.97998047	957.857323
1784681704396.97998047	934.776805
1784681704401.97998047	931.486915
1784681704406.97998047	909.362231
1784681704411.97998047	950.709736
1784681704416.97998047	906.208628
1784681704421.97998047	889.502046
1784681704426.97998047	834.871822
1784681704431.97998047	864.336711
1784681704436.97998047	811.861758
1784681704441.97998047	794.630676
1784681704446.97998047	810.081221
1784681704451.97998047	761.252072
1784681704456.97998047	713.497743
1784681704461.97998047	761.833593
1784681704466.97998047	656.925072
1784681704471.97998047	694.300466
1784681704476.97998047	682.166619
1784681704481.97998047	629.063420
1784681704486.97998047	631.592271
1784681704491.97998047	613.953003
1784681704496.97998047	610.160126
1784681704501.97998047	585.186587
1784681704506.97998047	559.000029
1784681704511.97998047	573.090910
1784681704516.97998047	564.366302
1784681704521.97998047	526.126557
1784681704526.97998047	516.459971
1784681704531.97998047	550.583703
1784681704536.97998047	548.233729
1784681704541.97998047	543.892425
1784681704546.97998047	578.824481
1784681704551.97998047	568.011065
1784681704556.97998047	618.665452
1784681704561.97998047	627.751274
1784681704566.97998047	687.966917
1784681704571.97998047	749.609783
1784681704576.97998047	718.749295
1784681704581.97998047	797.726385
1784681704586.97998047	836.012319
1784681704591.97998047	864.325332
1784681704596.97998047	905.987933
1784681704601.97998047	998.816533
1784681704606.97998047	982.154588
1784681704611.97998047	1066.824863
1784681704616.97998047	1110.600316
1784681704621.97998047	1228.853259
1784681704626.97998047	1260.430619
1784681704631.97998047	1318.454323
1784681704636.97998047	1458.447924
1784681704641.97998047	1460.408536
1784681704646.97998047	1519.704535
1784681704651.97998047	1601.980806
1784681704656.97998047	1631.961523
1784681704661.97998047	1740.139212
1784681704666.97998047	1794.791197
1784681704671.97998047	1871.575396
1784681704676.97998047	1906.899305
1784681704681.97998047	1969.035501
1784681704686.97998047	2036.951701
1784681704691.97998047	2094.946890
1784681704696.97998047	2193.738647
1784681704701.97998047	2254.576009
1784681704706.97998047	2272.713874
1784681704711.97998047	2319.012393
1784681704716.97998047	2367.307393
1784681704721.97998047	2420.223671
1784681704726.97998047	2462.896721
1784681704731.97998047	2505.981895
1784681704736.97998047	2521.525261
1784681704741.97998047	2552.823320
1784681704746.97998047	2624.016387
1784681704751.97998047	2616.429140
1784681704756.97998047	2657.819401
1784681704761.97998047	2672.035872
1784681704766.97998047	2672.537217
1784681704771.97998047	2719.189350
1784681704776.97998047	2723.721287
1784681704781.97998047	2758.433202
1784681704786.97998047	2740.328931
1784681704791.97998047	2736.336565
1784681704796.97998047	2751.052061
1784681704801.97998047	2721.911771
1784681704806.97998047	2726.750915
1784681704811.97998047	2749.316214
1784681704816.97998047	2725.975019
1784681704821.97998047	2722.815632
1784681704826.97998047	2711.381742
1784681704831.97998047	2688.360845
1784681704836.97998047	2646.891460
1784681704841.97998047	2678.416411
1784681704846.97998047	2669.193678
1784681704851.97998047	2609.115873
1784681704856.97998047	2643.932196
1784681704861.97998047	2599.897510
1784681704866.97998047	2595.500949
1784681704871.97998047	2524.604848
1784681704876.97998047	2520.809585
1784681704881.97998047	2487.881005
1784681704886.97998047	2476.373908
1784681704891.97998047	2419.355926
1784681704896.97998047	2399.318121
1784681704901.97998047	2331.401962
1784681704906.97998047	2317.717050
1784681704911.97998047	2300.936387
1784681704916.97998047	2248.382363
1784681704921.97998047	2224.655435
1784681704926.97998047	2178.173295
1784681704931.97998047	2160.709013
1784681704936.97998047	2132.064322
1784681704941.97998047	2051.512036
1784681704946.97998047	2020.296368
1784681704951.97998047	2012.985788
1784681704956.97998047	1897.321894
1784681704961.97998047	1891.454798
1784681704966.97998047	1895.230483
1784681704971.97998047	1853.526030
1784681704976.97998047	1768.243158
1784681704981.97998047	1703.147995
1784681704986.97998047	1679.008879
1784681704991.97998047	1618.018585
1784681704996.97998047	1615.728394
1784681705001.97998047	1526.496714
1784681705006.97998047	1506.530894
1784681705011.97998047	1468.545469
1784681705016.97998047	1398.841907
1784681705021.97998047	1389.772030
1784681705026.97998047	1317.574487
1784681705031.97998047	1306.105029
1784681705036.97998047	1277.705526
1784681705041.97998047	1199.704282
1784681705046.97998047	1206.879820
1784681705051.97998047	1141.831138
1784681705056.97998047	1126.165809
1784681705061.97998047	1094.817135
1784681705066.97998047	1054.661008
1784681705071.97998047	1042.980247
1784681705076.97998047	989.464033
1784681705081.97998047	989.884024
1784681705086.97998047	989.760073
1784681705091.97998047	912.511171
1784681705096.97998047	911.089425
1784681705101.97998047	904.545553
1784681705106.97998047	884.982319
1784681705111.97998047	916.124718
1784681705116.97998047	880.762835
1784681705121.97998047	852.053499
1784681705126.97998047	879.051722
1784681705131.97998047	882.071986
1784681705136.97998047	906.599557
1784681705141.97998047	868.328517
1784681705146.97998047	915.782163
1784681705151.97998047	903.732983
1784681705156.97998047	907.114383
1784681705161.97998047	887.640256
1784681705166.97998047	949.134368
1784681705171.97998047	912.514753
1784681705176.97998047	885.231241
1784681705181.97998047	923.592493
1784681705186.97998047	894.756495
1784681705191.97998047	932.674312
1784681705196.97998047	935.376449
1784681705201.97998047	961.732952
1784681705206.97998047	971.751362
1784681705211.97998047	939.555781
1784681705216.97998047	971.641839
1784681705221.97998047	984.260927
1784681705226.97998047	939.062057
1784681705231.97998047	939.301729
1784681705236.97998047	961.540476
1784681705241.97998047	946.884866
1784681705246.97998047	947.394543
1784681705251.97998047	956.195259
1784681705256.97998047	926.023732
1784681705261.97998047	928.024566
1784681705266.97998047	906.734469
1784681705271.97998047	888.880422
1784681705276.97998047	872.594351
1784681705281.97998047	874.201981
1784681705286.97998047	810.793850
1784681705291.97998047	790.298384
1784681705296.97998047	805.057367
1784681705301.97998047	771.062360
1784681705306.97998047	754.775659
1784681705311.97998047	747.753588
1784681705316.97998047	727.620264
1784681705321.97998047	687.129500
1784681705326.97998047	666.377030
1784681705331.97998047	654.979531
1784681705336.97998047	656.502499
1784681705341.97998047	626.572503
1784681705346.97998047	630.816214
1784681705351.97998047	587.616280
1784681705356.97998047	597.613687
1784681705361.97998047	582.012027
1784681705366.97998047	567.958401
1784681705371.97998047	557.670495
1784681705376.97998047	539.902998
1784681705381.97998047	542.063936
1784681705386.97998047	550.336651
1784681705391.97998047	551.114184
1784681705396.97998047	576.378150
1784681705401.97998047	565.781595
1784681705406.97998047	580.159831
1784681705411.97998047	588.673814
1784681705416.97998047	615.607617
1784681705421.97998047	640.241870
1784681705426.97998047	621.800743
1784681705431.97998047	670.418761
1784681705436.97998047	729.033233
1784681705441.97998047	760.998693
1784681705446.97998047	781.069185
1784681705451.97998047	806.887367
1784681705456.97998047	883.982678
1784681705461.97998047	951.066808
1784681705466.97998047	1022.802588
1784681705471.97998047	1038.148834
1784681705476.97998047	1122.413507
1784681705481.97998047	1149.695009
1784681705486.97998047	1207.474405
1784681705491.97998047	1270.217316
1784681705496.97998047	1306.071067
1784681705501.97998047	1383.186858
1784681705506.97998047	1463.874440
1784681705511.97998047	1492.708177
